.15,,.20,,.25,,.30,,.40,
X,Y,X,Y,X,Y,X,Y,X,Y
-0.27184235517566435,0.3727272727272726,-0.1976495726495493,0.4523929773929771,-0.27184235517566435,0.5170274170274167,-0.1976495726495493,0.5561087061087058,-0.12345679012343425,0.5981962481962477
7.1474358974359085,0.3727272727272726,7.444207027540369,0.44788359788359766,9.669990503323842,0.5095117845117841,6.628086419753096,0.5531024531024527,5.070037986704666,0.5996993746993742
14.640906932573596,0.36671476671476655,16.124762583095908,0.4328523328523326,17.68281101614434,0.49598364598364564,13.52801519468186,0.5455868205868202,12.860280151946817,0.5936868686868683
21.46664292497624,0.35168350168350154,24.65693257359922,0.41030543530543506,25.176282051282023,0.47493987493987466,20.873100664767314,0.5290524290524287,20.798907882241195,0.5786556036556032
28.143993352326653,0.329136604136604,33.48587369420699,0.3727272727272726,31.482668566001863,0.44788359788359766,26.437559354225996,0.5110149110149107,29.182692307692278,0.5515993265993262
36.75035612535608,0.284042809042809,40.979344729344675,0.32312409812409804,38.160018993352274,0.41030543530543506,34.227801519468144,0.4734367484367481,36.3793922127255,0.5155242905242902
44.16963437796765,0.23443963443963445,46.17283950617277,0.2735209235209235,43.576092117758726,0.36671476671476655,40.756766381766326,0.4298460798460796,43.576092117758726,0.4599086099086096
50.84698480531807,0.18333333333333346,52.182454890788144,0.22391774891774896,50.5502136752136,0.29306156806156797,44.763176638176574,0.3952741702741701,50.69859924026583,0.38324915824915806
55.52113010446336,0.16228956228956237,57.45014245014236,0.1953583453583454,54.630816714149965,0.25247715247715247,47.879273504273435,0.3622053872053871,55.96628679962004,0.32312409812409804
65.01780626780615,0.1442520442520444,66.79843304843294,0.17431457431457442,58.711419753086325,0.2254208754208754,50.84698480531807,0.32462722462722454,61.53074548907872,0.2825396825396825
73.99513295346617,0.13974266474266483,74.51448243114899,0.16679894179894195,64.27587844254501,0.20287397787397793,54.18566001899327,0.2885521885521885,65.6113485280151,0.2614959114959115
79.7821699905032,0.1412457912457914,79.8563627730293,0.16679894179894195,70.73065052231709,0.1953583453583454,56.93079297245955,0.269011544011544,71.32419278252601,0.24496151996152
,,,,79.8563627730293,0.19385521885521895,60.34366096866088,0.24947089947089945,79.8563627730293,0.2314333814333815
,,,,,,63.90491452991443,0.23443963443963445,,
,,,,,,68.72744539411195,0.22391774891774896,,
,,,,,,76.36930199430188,0.21339586339586342,,
,,,,,,79.93055555555543,0.21038961038961046,,
